model,thr_val,val_pr_auc,val_roc_auc,val_precision,val_f1,val_recall,val_bal_acc,test_pr_auc,test_roc_auc,test_precision,test_f1,test_recall,test_bal_acc,best_iteration
XGB_REDUCED_SMOTENC,0.45,0.691841766839557,0.8573473319236031,0.6178489702517163,0.6398104265402843,0.6633906633906634,0.7792785080920674,0.7069727483747038,0.8607714031442845,0.581858407079646,0.6123399301513388,0.6461916461916462,0.763773789197518,784
XGB_REDUCED_SMOTENC_TUNED,0.452,0.6925914819343173,0.8582388243405193,0.6223776223776224,0.638755980861244,0.6560196560196561,0.7771623703827094,0.706912148010632,0.8604043180314367,0.5857461024498887,0.6144859813084113,0.6461916461916462,0.7647154087832053,1182
XGB_REDUCED_SMOTENC,0.452,0.6925914819343173,0.8582388243405193,0.6223776223776224,0.638755980861244,0.6560196560196561,0.7771623703827094,0.706912148010632,0.8604043180314367,0.5857461024498887,0.6144859813084113,0.6461916461916462,0.7647154087832053,1182
XGB_REDUCED_SMOTENC_TUNED,0.481,0.6938172368868212,0.8546620580518886,0.648989898989899,0.6400996264009963,0.6314496314496314,0.772096441587967,0.7089560238607365,0.8597164190384529,0.6009501187648456,0.6111111111111112,0.6216216216216216,0.7580801140123175,1081
