model,thr_val,val_pr_auc,val_roc_auc,val_precision,val_f1,val_recall,val_bal_acc,test_pr_auc,test_roc_auc,test_precision,test_f1,test_recall,test_bal_acc,best_iteration
RF_REDUCED_SMOTENC,0.537,0.6510031693454986,0.8522945133114626,0.5863636363636363,0.6092089728453365,0.6339066339066339,0.7598283954216158,0.6650225517382052,0.8531875481028023,0.5849889624724062,0.6162790697674418,0.6511056511056511,0.7665446648497496,
RF_REDUCED_SMOTENC_TUNED,0.645,0.6526847318474135,0.8525567169634968,0.7028753993610224,0.6111111111111112,0.5405405405405406,0.7410800631139614,0.6664219633965042,0.8522682929462592,0.6751592356687898,0.5880721220527045,0.5208845208845209,0.7284271945288894,
