model,thr_val,val_pr_auc,val_roc_auc,val_precision,val_f1,val_recall,val_bal_acc,test_pr_auc,test_roc_auc,test_precision,test_f1,test_recall,test_bal_acc
ENS_ML_FULL_SMOTENC_STACK,0.28,0.6998175597949031,0.8635846940931687,0.6160714285714286,0.6456140350877193,0.6781326781326781,0.7850801494869291,0.7084549473928465,0.8627055406716424,0.5857461024498887,0.6144859813084113,0.6461916461916462,0.7647154087832053
ENS_ML_FULL_SMOTENC_SOFT,0.431,0.6994455382336808,0.8636109144583721,0.6199095022624435,0.6454652532391049,0.6732186732186732,0.7838786398108433,0.7082870088204568,0.8627101677949135,0.5878378378378378,0.6133960047003525,0.6412776412776413,0.7632000259118903
ENS_ML_FULL_SMOTENC_STACK,0.28,0.6998175597949031,0.8635846940931687,0.6160714285714286,0.6456140350877193,0.6781326781326781,0.7850801494869291,0.7084549473928465,0.8627055406716424,0.5857461024498887,0.6144859813084113,0.6461916461916462,0.7647154087832053
ENS_ML_FULL_SMOTENC_SOFT,0.431,0.6994455382336808,0.8636109144583721,0.6199095022624435,0.6454652532391049,0.6732186732186732,0.7838786398108433,0.7082870088204568,0.8627101677949135,0.5878378378378378,0.6133960047003525,0.6412776412776413,0.7632000259118903
